disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pheic_risk,pathogen_family,pathogen_genus,screen_status,priority_tier,likely_vector_group,screening_source_key,screening_basis,disease_rows_in_network,host_count_in_network,candidate_vector_species,candidate_vector_genus,candidate_vector_family,candidate_vector_group,vector_status,evidence_type,evidence_strength,source_org,source_title,source_url,source_accessed,notes,next_action,assignment_basis,vector_evidence_basis,vector_record_sources,vector_supporting_row_count,vector_join_key
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Culex poicilipes (Theobald),Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,field+lab,lit_review,1,culex poicilipes (theobald)
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Culex quinquefasciatus Say,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,culex quinquefasciatus say
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Culex spp.,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex spp.
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Culex zombaensis,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1,culex zombaensis
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Eretmapodites chrysogaster sensu lato,Eretmapodites,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,eretmapodites chrysogaster sensu lato
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Eretmapodites quinquevittatus,Eretmapodites,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,2,eretmapodites quinquevittatus
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Mansonia dyari,Mansonia,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,mansonia dyari
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Ochlerotatus caballus,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,ochlerotatus caballus
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Ochlerotatus juppi,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,ochlerotatus juppi
Rift Valley fever,Rift Valley fever,Phlebovirus riftense,3052676,virus,High,phenuiviridae,phlebovirus,clear,1_high,mosquito,WHO_Rift_Valley_fever_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,17,17,Stegomyia albopicta,Stegomyia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors and note livestock context.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1,stegomyia albopicta
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Dermacentor silvarum,Dermacentor,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,2,dermacentor silvarum
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Dermacentor silvarum,Dermacentor,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,2,dermacentor silvarum
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis formosensis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3,haemaphysalis formosensis
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis formosensis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3,haemaphysalis formosensis
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis hystricis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3,haemaphysalis hystricis
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis hystricis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,3,haemaphysalis hystricis
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis japonica,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,haemaphysalis japonica
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis japonica,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,haemaphysalis japonica
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Haemaphysalis megaspinosa,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,2,haemaphysalis megaspinosa
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Haemaphysalis megaspinosa,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,2,haemaphysalis megaspinosa
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Hyalomma asiaticum,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,hyalomma asiaticum
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Hyalomma asiaticum,Hyalomma,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,hyalomma asiaticum
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Ixodes persulcatus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,2,ixodes persulcatus
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Ixodes persulcatus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,2,ixodes persulcatus
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,1933190,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,1,1,Ixodes sinensis,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4,ixodes sinensis
Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),Bandavirus dabieense,2748958,virus,High,phenuiviridae,bandavirus,clear,1_high,tick,CDC_EID_SFTS_tickborne_article,Recognised tick-borne zoonosis in the first-pass screening.,34,32,Ixodes sinensis,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Haemaphysalis and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,4,ixodes sinensis
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Haemaphysalis inermis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,haemaphysalis inermis
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Haemaphysalis inermis,Haemaphysalis,,tick,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,haemaphysalis inermis
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes arboricola,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,ixodes arboricola
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes arboricola,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,ixodes arboricola
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes gibbosus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,ixodes gibbosus
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes gibbosus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,ixodes gibbosus
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes persulcatus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,8,ixodes persulcatus
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes persulcatus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,8,ixodes persulcatus
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) angustivittatus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes (ochlerotatus) angustivittatus
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) fulvus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes (ochlerotatus) fulvus
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) scapularis,,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes (ochlerotatus) scapularis
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) serratus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes (ochlerotatus) serratus
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) taeniorhynchus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,aedes (ochlerotatus) taeniorhynchus
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Anopheles pseudopunctipennis,Anopheles,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,anopheles pseudopunctipennis
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Culex) declarator,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (culex) declarator
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Culex) nigripalpus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (culex) nigripalpus
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) adamesi,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,2,culex (melanoconion) adamesi
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) aikenii sensu lato,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (melanoconion) aikenii sensu lato
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) cedeci,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (melanoconion) cedeci
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) crybda,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (melanoconion) crybda
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) dunni,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (melanoconion) dunni
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) erraticus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (melanoconion) erraticus
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) ocossa,,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (melanoconion) ocossa
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) pedroi,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,2,culex (melanoconion) pedroi
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) portesi,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (melanoconion) portesi
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) spissipes,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex (melanoconion) spissipes
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) taeniopus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3,culex (melanoconion) taeniopus
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) vomerifer,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,2,culex (melanoconion) vomerifer
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex adamesi,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex adamesi
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex delpontei,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1,culex delpontei
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex gnomatos,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2,culex gnomatos
