disease_name,disease_name_clean,pathogen,pathogen_tax_id,pathogen_type,pheic_risk,pathogen_family,pathogen_genus,screen_status,priority_tier,likely_vector_group,screening_source_key,screening_basis,disease_rows_in_network,host_count_in_network,candidate_vector_species,candidate_vector_genus,candidate_vector_family,candidate_vector_group,vector_status,evidence_type,evidence_strength,source_org,source_title,source_url,source_accessed,notes,next_action,assignment_basis,vector_evidence_basis,vector_record_sources,vector_supporting_row_count
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes arboricola,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes arboricola,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes gibbosus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes gibbosus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes hexagonus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes hexagonus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes persulcatus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,8
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes persulcatus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,8
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes ricinus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,field+lab,lit_review,11
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes ricinus,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,field+lab,lit_review,11
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,11084,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,67,67,Ixodes scapularis,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1
Tick-borne encephalitis,Tick-borne encephalitis,Orthoflavivirus encephalitidis,3052465,virus,High,flaviviridae,orthoflavivirus,clear,1_high,tick,WHO_tick_borne_encephalitis_topic_page,Recognised tick-borne disease in the first-pass screening.,52,49,Ixodes scapularis,Ixodes,,tick,inherited_from_disease_level,disease_vector_evidence,weak,,,,,Start species-level lookup with Ixodes and related ticks.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) angustivittatus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) fulvus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) scapularis,,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) serratus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes (Ochlerotatus) taeniorhynchus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes detritus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Aedes taeniorhynchus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Anopheles pseudopunctipennis,Anopheles,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Coquillettidia venezuelensis,Coquillettidia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Culex) declarator,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Culex) nigripalpus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) adamesi,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,2
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) aikenii sensu lato,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) cedeci,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) crybda,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) dunni,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) erraticus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) ocossa,,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) pedroi,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,2
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) portesi,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) spissipes,,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) taeniopus,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,3
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex (Melanoconion) vomerifer,,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,2
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex adamesi,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex cedecei,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex delpontei,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex gnomatos,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex gnomatos/vomerifer,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex ocossa,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex panocossa,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex pedroi,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex portesi,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex spissipes,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex taeniopus,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,2
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Culex vomerifer,Culex,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Mansonia dyari,Mansonia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Mansonia indubitans,Mansonia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Mansonia titillans,Mansonia,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Ochlerotatus detritus,Ochlerotatus,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,lab,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Psorophora albipes,Psorophora,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Psorophora columbiae,Psorophora,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Psorophora confinnis,Psorophora,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
Venezuelan equine encephalitis,Venezuelan equine encephalitis,Alphavirus venezuelan,11036,virus,High,togaviridae,alphavirus,clear,1_high,mosquito,PAHO_arboviral_encephalitis,Recognised arboviral encephalitis in the first-pass screening.,37,36,Psorophora ferox,Psorophora,,mosquito,inherited_from_disease_level,disease_vector_evidence,probable,,,,,Start species-level lookup with mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes albopictus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,4
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes albopictus,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,confirmed,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,review,EFSA; lit_review,4
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes alternans,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes alternans,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,field,lit_review,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes australis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes australis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,11082,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,98,98,Aedes canadensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
West Nile fever,West Nile fever,Orthoflavivirus nilense,3048448,virus,High,flaviviridae,orthoflavivirus,clear,1_high,mosquito,WHO_vector_borne_diseases_fact_sheet,Recognised mosquito-borne disease in the first-pass screening.,166,165,Aedes canadensis,Aedes,,mosquito,inherited_from_disease_level,disease_vector_evidence,candidate,,,,,Start species-level lookup with Culex and related mosquito vectors.,prioritise_vector_lookup,disease_level_inherited,efsa_appendix_g,EFSA,1
