analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,vector_group,vector_taxon_rank,vector_join_key,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,best_evidence_level,best_evidence_basis,vector_record_sources,bites_humans,bites_humans_basis,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,taxonomy_caution
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma lusitanicum,,tick,species,hyalomma lusitanicum,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,on_host_occurrence,unclear,,,candidate_vector,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma marginatum,,tick,species,hyalomma marginatum,TRUE,TRUE,TRUE,confirmed,review,EFSA; lit_review,TRUE,on_host_occurrence,competent,,,primary_vector,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma nitidum,,tick,species,hyalomma nitidum,TRUE,FALSE,FALSE,probable,review,lit_review,,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma onatoli,,tick,species,hyalomma onatoli,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,spelling_or_ocr_issue,TRUE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma rufipes,,tick,species,hyalomma rufipes,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,mixed,,primary_vector,field_detection_only,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma schulzei,,tick,species,hyalomma schulzei,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma scupense,,tick,species,hyalomma scupense,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,on_host_occurrence,unclear,,,candidate_vector,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma spp,,tick,genus_only,hyalomma spp,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,,,primary_vector,taxon_level_not_specific,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma truncatum,,tick,species,hyalomma truncatum,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,yes,,primary_vector,field_detection_only,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma turanicum,,tick,species,hyalomma turanicum,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,,,primary_vector,field_detection_only,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,ixodes ricinus,,tick,species,ixodes ricinus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,,limited_or_indirect_support,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,ornithodoros lahorensis,,tick,species,ornithodoros lahorensis,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus annulatus,,tick,species,rhipicephalus annulatus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,,field_detection_only,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus appendiculatus,,tick,species,rhipicephalus appendiculatus,TRUE,TRUE,FALSE,candidate,review,lit_review,TRUE,on_host_occurrence,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus boophilus annulatus,,tick,infraspecific,rhipicephalus boophilus annulatus,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus boophilus decoloratus,,tick,infraspecific,rhipicephalus boophilus decoloratus,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus bursa,,tick,species,rhipicephalus bursa,TRUE,TRUE,TRUE,confirmed,review,lit_review,TRUE,on_host_occurrence,competent,,yes,candidate_vector,field_detection_only,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus decoloratus,,tick,species,rhipicephalus decoloratus,TRUE,TRUE,FALSE,candidate,review,lit_review,FALSE,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus evertsi,,tick,species,rhipicephalus evertsi,TRUE,TRUE,TRUE,candidate,review,lit_review,FALSE,,unclear,no,,,field_detection_only,TRUE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus evertsi evertsi,,tick,infraspecific,rhipicephalus evertsi evertsi,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,field_detection_only,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus geigyi,,tick,species,rhipicephalus geigyi,TRUE,TRUE,FALSE,candidate,review,lit_review,FALSE,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus guilhoni,,tick,species,rhipicephalus guilhoni,TRUE,TRUE,FALSE,candidate,review,lit_review,FALSE,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus microplus,,tick,species,rhipicephalus microplus,TRUE,TRUE,FALSE,candidate,review,lit_review,FALSE,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus pulchellus,,tick,species,rhipicephalus pulchellus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus pumilio,,tick,species,rhipicephalus pumilio,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,,field_detection_only,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus rossicus,,tick,species,rhipicephalus rossicus,TRUE,TRUE,TRUE,candidate,review,lit_review,FALSE,,unclear,,,,field_detection_only,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus sanguineus,,tick,species,rhipicephalus sanguineus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,mixed,mixed,mixed,,field_detection_only|mixed_or_debated_evidence,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus spp,,tick,genus_only,rhipicephalus spp,TRUE,FALSE,FALSE,candidate,review,lit_review,,,,,,,,FALSE
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus turanicus,,tick,species,rhipicephalus turanicus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,on_host_occurrence,unclear,,,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes aedimorphus dentatus,,mosquito,infraspecific,aedes aedimorphus dentatus,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,yes,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes aedimorphus vexans arabiensis,,mosquito,infraspecific,aedes aedimorphus vexans arabiensis,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,yes,maintenance_vector,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes aegypti,,mosquito,species,aedes aegypti,TRUE,TRUE,TRUE,probable,review,EFSA; lit_review,TRUE,blood_meal,mixed,mixed,yes,candidate_vector|primary_vector,field_detection_only|low_competence_or_efficiency|no_transmission_demonstrated,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes africanus,,mosquito,species,aedes africanus,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes albopictus,,mosquito,species,aedes albopictus,TRUE,TRUE,TRUE,probable,lab; review,EFSA; lit_review; lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes atlanticus,,mosquito,species,aedes atlanticus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes calceatus,,mosquito,species,aedes calceatus,TRUE,FALSE,TRUE,weak,lab,lit_review,,,not_competent,no,,,no_transmission_demonstrated,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes canadensis,,mosquito,species,aedes canadensis,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes cantator,,mosquito,species,aedes cantator,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes caspius,,mosquito,species,aedes caspius,TRUE,TRUE,TRUE,probable,review,EFSA; lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes circumluteolus,,mosquito,species,aedes circumluteolus,TRUE,FALSE,TRUE,confirmed; probable,review,lit_review,,,mixed,mixed,yes,maintenance_vector,field_detection_only|population_dependent,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes detritus,,mosquito,species,aedes detritus,TRUE,TRUE,TRUE,probable,review,EFSA; lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes durbanensis,,mosquito,species,aedes durbanensis,TRUE,FALSE,TRUE,candidate,review,EFSA; lit_review,,,unclear,,yes,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes excrucians,,mosquito,species,aedes excrucians,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes japonicus japonicus,,mosquito,infraspecific,aedes japonicus japonicus,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes mcintoshi,,mosquito,species,aedes mcintoshi,TRUE,TRUE,TRUE,confirmed; probable,review,lit_review,TRUE,blood_meal,mixed,mixed,yes,maintenance_vector,field_detection_only|population_dependent,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes melanimon,,mosquito,species,aedes melanimon,TRUE,TRUE,FALSE,candidate,efsa_appendix_g,EFSA,FALSE,,,,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes ochraceus,,mosquito,species,aedes ochraceus,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes palpalis,,mosquito,species,aedes palpalis,TRUE,FALSE,TRUE,probable,lab,lit_review,,,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes palpalis group,,mosquito,group,aedes palpalis group,TRUE,FALSE,TRUE,weak,review,lit_review,,,mixed,mixed,yes,,mixed_or_debated_evidence,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes pembaensis,,mosquito,species,aedes pembaensis,TRUE,FALSE,TRUE,probable,review,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes sollicitans,,mosquito,species,aedes sollicitans,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes spp,,mosquito,genus_only,aedes spp,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,taxon_level_not_specific,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes sudanensis,,mosquito,species,aedes sudanensis,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,yes,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes taeniorhynchus,,mosquito,species,aedes taeniorhynchus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,competent,yes,yes,,temperature_dependent,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes triseriatus,,mosquito,species,aedes triseriatus,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes vexans,,mosquito,species,aedes vexans,TRUE,TRUE,TRUE,probable,field+lab,EFSA; lit_review,TRUE,blood_meal,competent,yes,,,low_competence_or_efficiency|population_dependent,FALSE
master_8,Rift Valley fever,Rift Valley fever,aedes vexans meigen,,mosquito,infraspecific,aedes vexans meigen,TRUE,FALSE,TRUE,probable,field+lab,lit_review,,,mixed,mixed,,,strain_dependent,FALSE
master_8,Rift Valley fever,Rift Valley fever,amblyomma variegatum,,tick,species,amblyomma variegatum,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,on_host_occurrence,unclear,,yes,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles bradleyi crucians,,mosquito,infraspecific,anopheles bradleyi crucians,TRUE,FALSE,TRUE,weak,review,lit_review,,,unclear,,,,low_competence_or_efficiency,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles coustani,,mosquito,species,anopheles coustani,TRUE,TRUE,TRUE,candidate,review,EFSA; lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,field_detection_only|mixed_or_debated_evidence,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles funestus,,mosquito,species,anopheles funestus,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles gambiae,,mosquito,species,anopheles gambiae,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,yes,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles gambiae arabiensis,,mosquito,infraspecific,anopheles gambiae arabiensis,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles gambiae sensu lato,,mosquito,sensu_lato,anopheles gambiae sensu lato,TRUE,FALSE,TRUE,candidate,field,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles pharoensis,,mosquito,species,anopheles pharoensis,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,yes,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles rufipes,,mosquito,species,anopheles rufipes,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles spp,,mosquito,genus_only,anopheles spp,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,taxon_level_not_specific,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles squamosus,,mosquito,species,anopheles squamosus,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,anopheles ziemanni,,mosquito,species,anopheles ziemanni,TRUE,FALSE,TRUE,candidate,field,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,coquillettidia perturbans,,mosquito,species,coquillettidia perturbans,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex annulioris,,mosquito,species,culex annulioris,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex antennatus,,mosquito,species,culex antennatus,TRUE,TRUE,TRUE,candidate; confirmed,review,EFSA; lit_review; lit_review,TRUE,blood_meal,competent,yes,yes,primary_vector,low_competence_or_efficiency,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex bitaeniorhynchus,,mosquito,species,culex bitaeniorhynchus,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex erraticus,,mosquito,species,culex erraticus,TRUE,TRUE,TRUE,candidate,efsa_appendix_g,EFSA; lit_review,TRUE,blood_meal,unclear,,,,low_competence_or_efficiency,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex erythrothorax,,mosquito,species,culex erythrothorax,TRUE,FALSE,TRUE,candidate,efsa_appendix_g,EFSA; lit_review,FALSE,,unclear,,,,low_competence_or_efficiency,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex neavei,,mosquito,species,culex neavei,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,unclear,,yes,,limited_or_indirect_support,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex nigripalpus,,mosquito,species,culex nigripalpus,TRUE,TRUE,TRUE,candidate,efsa_appendix_g,EFSA; lit_review,TRUE,blood_meal,not_competent,no,,,low_competence_or_efficiency,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex pipiens,,mosquito,species,culex pipiens,TRUE,TRUE,TRUE,confirmed; probable,review,EFSA; lit_review; lit_review,TRUE,blood_meal,mixed,mixed,yes,candidate_vector|primary_vector,population_dependent|temperature_dependent,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex pipiens biotype molestus,,mosquito,infraspecific,culex pipiens biotype molestus,TRUE,FALSE,FALSE,candidate,efsa_appendix_g,EFSA,,,,,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex pipiens biotype pipiens,,mosquito,infraspecific,culex pipiens biotype pipiens,TRUE,FALSE,FALSE,candidate,efsa_appendix_g,EFSA,,,,,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex pipiens biotype pipiens x biotype molestus,,mosquito,hybrid,culex pipiens biotype pipiens x biotype molestus,TRUE,FALSE,FALSE,candidate,efsa_appendix_g,EFSA,,,,,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex pipiens complex,,mosquito,complex,culex pipiens complex,TRUE,FALSE,TRUE,candidate,field,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex pipiens form molestus,,mosquito,infraspecific,culex pipiens form molestus,TRUE,FALSE,TRUE,weak,lab,lit_review,,,not_competent,no,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex pipiens hybrid form,,mosquito,infraspecific,culex pipiens hybrid form,TRUE,FALSE,TRUE,probable,lab,lit_review,,,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex pipiens s l,,mosquito,sensu_lato,culex pipiens s l,TRUE,FALSE,FALSE,candidate,efsa_appendix_g,EFSA,,,,,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex poicilipes,,mosquito,species,culex poicilipes,TRUE,TRUE,TRUE,confirmed; probable,review,EFSA; lit_review; lit_review,TRUE,blood_meal,competent,yes,yes,candidate_vector,field_detection_only|mixed_or_debated_evidence,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex poicilipes theobald,,mosquito,infraspecific,culex poicilipes theobald,TRUE,FALSE,TRUE,confirmed,field+lab,lit_review,,,mixed,mixed,,,strain_dependent,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex quinquefasciatus,,mosquito,species,culex quinquefasciatus,TRUE,TRUE,TRUE,probable,review,EFSA; lit_review,TRUE,blood_meal,not_competent,no,yes,candidate_vector,field_detection_only|low_competence_or_efficiency|no_transmission_demonstrated,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex quinquefasciatus say,,mosquito,infraspecific,culex quinquefasciatus say,TRUE,FALSE,TRUE,candidate,lab,lit_review,,,mixed,mixed,,,strain_dependent,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex salinarius,,mosquito,species,culex salinarius,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex spp,,mosquito,genus_only,culex spp,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,taxon_level_not_specific,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex tarsalis,,mosquito,species,culex tarsalis,TRUE,TRUE,TRUE,probable,review,EFSA; lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex territans,,mosquito,species,culex territans,TRUE,TRUE,TRUE,candidate,review,lit_review,FALSE,,unclear,,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex theileri,,mosquito,species,culex theileri,TRUE,TRUE,TRUE,candidate; probable,review,lit_review,TRUE,blood_meal,competent,yes,yes,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex tritaeniorhynchus,,mosquito,species,culex tritaeniorhynchus,TRUE,TRUE,TRUE,candidate; probable,review,EFSA; lit_review; lit_review,TRUE,blood_meal,competent,yes,yes,candidate_vector,,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex univittatus,,mosquito,species,culex univittatus,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,culex zombaensis,,mosquito,species,culex zombaensis,TRUE,FALSE,TRUE,candidate,efsa_appendix_g; review,EFSA; lit_review,,,unclear,,yes,,limited_or_indirect_support,FALSE
master_8,Rift Valley fever,Rift Valley fever,culiseta inornata,,mosquito,species,culiseta inornata,TRUE,TRUE,FALSE,candidate,efsa_appendix_g,EFSA,TRUE,blood_meal,,,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,eretmapodites chrysogaster sensu lato,,mosquito,sensu_lato,eretmapodites chrysogaster sensu lato,TRUE,FALSE,TRUE,weak,review,lit_review,,,unclear,,yes,,limited_or_indirect_support,FALSE
master_8,Rift Valley fever,Rift Valley fever,eretmapodites quinquevittatus,,mosquito,species,eretmapodites quinquevittatus,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,candidate_vector,mixed_or_debated_evidence,FALSE
master_8,Rift Valley fever,Rift Valley fever,mansonia africana,,mosquito,species,mansonia africana,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,field_detection_only,FALSE
master_8,Rift Valley fever,Rift Valley fever,mansonia dyari,,mosquito,species,mansonia dyari,TRUE,FALSE,TRUE,candidate,review,lit_review,,,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,mansonia uniformis,,mosquito,infraspecific,mansonia uniformis,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector,field_detection_only,TRUE
master_8,Rift Valley fever,Rift Valley fever,ochlerotatus caballus,,mosquito,species,ochlerotatus caballus,TRUE,FALSE,TRUE,weak,review,lit_review,,,unclear,,yes,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,ochlerotatus juppi,,mosquito,species,ochlerotatus juppi,TRUE,FALSE,TRUE,weak,review,lit_review,,,unclear,,yes,,limited_or_indirect_support,FALSE
master_8,Rift Valley fever,Rift Valley fever,psorophora ferox,,mosquito,species,psorophora ferox,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,competent,yes,,,,FALSE
master_8,Rift Valley fever,Rift Valley fever,rhipicephalus appendiculatus,,tick,species,rhipicephalus appendiculatus,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,on_host_occurrence,unclear,,yes,,,FALSE
master_18,Oropouche fever,Oropouche fever,aedes aegypti,,mosquito,species,aedes aegypti,TRUE,TRUE,TRUE,candidate,field,lit_review,TRUE,blood_meal,mixed,mixed,yes,,limited_or_indirect_support|low_competence_or_efficiency,FALSE
master_18,Oropouche fever,Oropouche fever,aedes albopictus,,mosquito,species,aedes albopictus,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,mixed,mixed,yes,,field_detection_only|mixed_or_debated_evidence|no_transmission_demonstrated,FALSE
master_18,Oropouche fever,Oropouche fever,aedes scapularis,,mosquito,species,aedes scapularis,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,blood_meal,not_competent,no,,,no_transmission_demonstrated,FALSE
master_18,Oropouche fever,Oropouche fever,aedes serratus,,mosquito,species,aedes serratus,TRUE,TRUE,TRUE,candidate; probable,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector|secondary_vector|sylvatic_vector,limited_or_indirect_support,FALSE
master_18,Oropouche fever,Oropouche fever,coquillettidia venezuelensis,,mosquito,species,coquillettidia venezuelensis,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,unclear,,yes,candidate_vector|secondary_vector|sylvatic_vector,limited_or_indirect_support,FALSE
master_18,Oropouche fever,Oropouche fever,culex pipiens,,mosquito,species,culex pipiens,TRUE,TRUE,TRUE,weak,lab,lit_review,TRUE,blood_meal,not_competent,no,,,no_infection_detected,FALSE
master_18,Oropouche fever,Oropouche fever,culex quinquefasciatus,,mosquito,species,culex quinquefasciatus,TRUE,TRUE,TRUE,probable,review,lit_review,TRUE,blood_meal,mixed,mixed,yes,candidate_vector|secondary_vector,limited_or_indirect_support|low_competence_or_efficiency,FALSE
master_18,Oropouche fever,Oropouche fever,culex tarsalis,,mosquito,species,culex tarsalis,TRUE,TRUE,TRUE,candidate,review,lit_review,TRUE,blood_meal,not_competent,no,,,low_competence_or_efficiency|no_transmission_demonstrated,FALSE
master_18,Oropouche fever,Oropouche fever,culicoides,,midge,genus_only,culicoides,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,,candidate_vector|sylvatic_vector,taxon_level_not_specific,FALSE
master_18,Oropouche fever,Oropouche fever,culicoides insignis,,midge,species,culicoides insignis,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,,FALSE
master_18,Oropouche fever,Oropouche fever,culicoides paraensis,,midge,species,culicoides paraensis,TRUE,FALSE,TRUE,confirmed,review,lit_review,,,competent,yes,,primary_vector|urban_vector,,FALSE
master_18,Oropouche fever,Oropouche fever,culicoides sonorensis,,midge,species,culicoides sonorensis,TRUE,FALSE,TRUE,probable,review,lit_review,,,competent,yes,,candidate_vector,,FALSE
master_18,Oropouche fever,Oropouche fever,limatus durhamii,,mosquito,species,limatus durhamii,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,blood_meal,unclear,,yes,,,FALSE
master_18,Oropouche fever,Oropouche fever,ochlerotatus serratus,,mosquito,species,ochlerotatus serratus,TRUE,FALSE,TRUE,candidate,review,lit_review,,,unclear,,yes,,field_detection_only,FALSE
master_18,Oropouche fever,Oropouche fever,psorophora ferox,,mosquito,species,psorophora ferox,TRUE,TRUE,TRUE,weak,review,lit_review,TRUE,blood_meal,not_competent,no,,,no_transmission_demonstrated,FALSE
master_24,Severe fever with thrombocytopenia syndrome (SFTS),Severe fever with thrombocytopenia syndrome (SFTS),amblyomma testudinarium,,tick,species,amblyomma testudinarium,TRUE,TRUE,TRUE,confirmed,field,lit_review,FALSE,,competent,yes,yes,primary_vector,field_detection_only,FALSE
